n,m,d,b,strategy,mean_gap,std_gap
630,100,1.5,40,qua,4.65,1.116915395184434
630,100,1.5,60,qua,5.450000000000001,1.1346805717910218
630,100,1.5,80,qua,5.15,0.9733961166965891
630,100,1.5,100,qua,4.800000000000001,1.0908712114635715
676,100,1.5,1,qua,4.839999999999999,0.7999999999999999
676,100,1.5,20,qua,5.039999999999999,1.2884098726725124
676,100,1.5,40,qua,4.889999999999999,1.1947803145348521
676,100,1.5,60,qua,4.6899999999999995,0.5894913061275798
676,100,1.5,80,qua,5.239999999999999,1.2649110640673518
676,100,1.5,100,qua,5.039999999999999,1.32664991614216
1000,100,1.5,1,qua,5.05,0.864580823289529
1000,100,1.5,20,qua,5.2,1.4352700094407322
1000,100,1.5,40,qua,5.8,1.1224972160321824
1000,100,1.5,60,qua,5.7,1.345362404707371
1000,100,1.5,80,qua,5.45,0.9733961166965891
1000,100,1.5,100,qua,5.15,1.0136567466356647
1342,100,1.5,1,qua,5.779999999999999,1.1224972160321824
1342,100,1.5,20,qua,6.2299999999999995,1.7399712641305316
1342,100,1.5,40,qua,5.4799999999999995,0.7681145747868607
1342,100,1.5,60,qua,5.58,1.224744871391589
1342,100,1.5,80,qua,5.7299999999999995,1.49248115565993
1342,100,1.5,100,qua,5.88,1.3076696830622023
1342,100,1.5,1080,qua,8.280000000000003,1.382027496108525
1584,100,1.5,1,qua,6.459999999999999,1.6462077633154328
1584,100,1.5,20,qua,5.51,1.2359207094308273
1584,100,1.5,40,qua,6.109999999999999,1.2835497652993435
1584,100,1.5,60,qua,6.31,1.49248115565993
1584,100,1.5,80,qua,6.06,1.2206555615733703
1584,100,1.5,100,qua,5.959999999999999,1.5362291495737217
1584,100,1.5,1080,qua,9.209999999999999,2.6167728216259047
2008,100,1.5,1,qua,5.820000000000002,1.2206555615733703
2008,100,1.5,20,qua,5.820000000000002,1.2206555615733703
2008,100,1.5,40,qua,5.820000000000002,1.1789826122551597
2008,100,1.5,60,qua,5.920000000000002,1.1832159566199232
2008,100,1.5,80,qua,6.2200000000000015,1.1
2008,100,1.5,100,qua,6.770000000000001,1.8241436346954698
2008,100,1.5,1080,qua,9.170000000000005,2.021756661915573
2511,100,1.5,1,qua,5.790000000000001,1.6093476939431082
2511,100,1.5,20,qua,5.890000000000001,1.8708286933869707
2511,100,1.5,40,qua,5.99,1.4106735979665883
2511,100,1.5,60,qua,6.540000000000001,2.17428149051589
2511,100,1.5,80,qua,6.290000000000001,1.3190905958272918
2511,100,1.5,100,qua,6.69,1.8867962264113207
2511,100,1.5,1080,qua,9.339999999999998,1.909842925478428
2511,100,1.5,2060,qua,11.039999999999997,1.8781639970992947
2674,100,1.5,1,qua,6.160000000000002,1.6093476939431082
2674,100,1.5,20,qua,6.060000000000002,1.4696938456699067
2674,100,1.5,40,qua,6.460000000000003,1.8601075237738274
2674,100,1.5,60,qua,5.410000000000002,1.0136567466356647
2674,100,1.5,80,qua,6.910000000000002,1.7684739183827394
2674,100,1.5,100,qua,5.960000000000003,1.452583904633395
2674,100,1.5,1080,qua,10.11,2.1277922830953213
2674,100,1.5,2060,qua,10.86,1.4966629547095767
3340,100,1.5,1,qua,6.5,1.4798648586948742
3340,100,1.5,20,qua,5.95,1.3143439428094914
3340,100,1.5,40,qua,6.0,1.4628738838327793
3340,100,1.5,60,qua,6.7,1.4456832294800963
3340,100,1.5,80,qua,6.25,1.3883443376914821
3340,100,1.5,100,qua,5.95,1.2757350822173075
3340,100,1.5,1080,qua,9.3,1.5524174696260025
3340,100,1.5,2060,qua,11.15,2.5391927851189244
3340,100,1.5,3040,qua,13.950000000000003,2.7253440149823285
3981,100,1.5,1,qua,6.639999999999998,1.5960889699512368
3981,100,1.5,20,qua,7.089999999999998,1.8138357147217055
3981,100,1.5,40,qua,6.189999999999998,2.2135943621178655
3981,100,1.5,60,qua,6.639999999999998,1.2835497652993437
3981,100,1.5,80,qua,6.589999999999998,1.7435595774162693
3981,100,1.5,100,qua,6.4899999999999975,1.1
3981,100,1.5,1080,qua,9.139999999999997,1.7168284713389395
3981,100,1.5,2060,qua,13.339999999999998,2.1277922830953213
3981,100,1.5,3040,qua,12.589999999999998,2.596150997149434
4006,100,1.5,1,qua,5.939999999999998,1.0954451150103321
4006,100,1.5,20,qua,6.189999999999998,1.2599603168354152
4006,100,1.5,40,qua,5.9899999999999975,1.7457090250096092
4006,100,1.5,60,qua,6.289999999999997,1.7399712641305314
4006,100,1.5,80,qua,5.589999999999998,1.4239030865898143
4006,100,1.5,100,qua,7.089999999999998,2.1971572542719833
4006,100,1.5,1080,qua,9.089999999999998,2.1511624764298953
4006,100,1.5,2060,qua,13.389999999999997,2.2242976419535223
4006,100,1.5,3040,qua,13.389999999999997,3.3237779709240507
4672,100,1.5,1,qua,7.130000000000001,1.9306734576307825
4672,100,1.5,20,qua,6.1800000000000015,1.260952021291849
4672,100,1.5,40,qua,5.9300000000000015,1.6209565077447328
4672,100,1.5,60,qua,6.280000000000001,1.8439088914585775
4672,100,1.5,80,qua,5.9300000000000015,1.7109938632268673
4672,100,1.5,100,qua,6.130000000000001,1.1521718621802914
4672,100,1.5,1080,qua,10.330000000000002,2.81913107180209
4672,100,1.5,2060,qua,13.580000000000002,2.6851443164195103
4672,100,1.5,3040,qua,13.180000000000001,2.071231517720798
4672,100,1.5,4020,qua,15.929999999999996,2.9878922336657325
5338,100,1.5,1,qua,7.419999999999999,2.4
5338,100,1.5,20,qua,5.419999999999999,1.3638181696985856
5338,100,1.5,40,qua,5.869999999999999,1.4448183276799889
5338,100,1.5,60,qua,6.5699999999999985,2.1558061137310096
5338,100,1.5,80,qua,6.869999999999999,1.6085707942145413
5338,100,1.5,100,qua,5.969999999999999,1.2757350822173075
5338,100,1.5,1080,qua,9.719999999999999,1.7578395831246945
5338,100,1.5,2060,qua,12.419999999999998,2.8390139133156778
5338,100,1.5,3040,qua,14.919999999999998,3.4942810419312296
5338,100,1.5,4020,qua,13.02,2.8705400188814645
5338,100,1.5,5000,qua,18.22,2.6153393661244047
6004,100,1.5,1,qua,6.660000000000002,2.17025344142107
6004,100,1.5,20,qua,6.7600000000000025,1.9646882704388502
6004,100,1.5,40,qua,6.610000000000002,1.8513508581573617
6004,100,1.5,60,qua,6.210000000000003,1.7284386017443605
6004,100,1.5,80,qua,6.610000000000002,1.7109938632268673
6004,100,1.5,100,qua,5.960000000000003,1.449137674618944
6004,100,1.5,1080,qua,9.460000000000003,1.5652475842498528
6004,100,1.5,2060,qua,13.51,2.5975950415721076
6004,100,1.5,3040,qua,19.009999999999998,3.8791107228332624
6004,100,1.5,4020,qua,13.959999999999999,3.0495901363953815
6004,100,1.5,5000,qua,14.86,2.8442925306655784
6309,100,1.5,1,qua,6.609999999999997,1.9000000000000001
6309,100,1.5,20,qua,6.309999999999997,2.0099751242241783
6309,100,1.5,40,qua,6.909999999999997,1.8973665961010275
6309,100,1.5,60,qua,6.159999999999997,1.3738631664034087
6309,100,1.5,80,qua,7.259999999999996,2.1971572542719833
6309,100,1.5,100,qua,6.859999999999997,1.3219304066402287
6309,100,1.5,1080,qua,8.909999999999997,1.70293863659264
6309,100,1.5,2060,qua,13.859999999999996,1.883480820183736
6309,100,1.5,3040,qua,19.70999999999999,3.7229020937972566
6309,100,1.5,4020,qua,14.909999999999997,2.9832867780352594
6309,100,1.5,5000,qua,14.609999999999996,2.0518284528683193
6670,100,1.5,1,qua,6.249999999999997,1.6575584454250776
6670,100,1.5,20,qua,6.6999999999999975,1.6552945357246849
6670,100,1.5,40,qua,7.1999999999999975,1.9467922333931784
6670,100,1.5,60,qua,6.149999999999997,1.107925990308017
6670,100,1.5,80,qua,6.249999999999997,1.2835497652993437
6670,100,1.5,100,qua,6.6999999999999975,1.685229954635272
6670,100,1.5,1080,qua,9.5,1.6613247725836147
6670,100,1.5,2060,qua,12.25,2.3973944189473704
6670,100,1.5,3040,qua,18.2,2.9308701779505695
6670,100,1.5,4020,qua,16.25,2.290742237791062
6670,100,1.5,5000,qua,14.9,4.851803788283282
7336,100,1.5,1,qua,5.890000000000001,1.2599603168354152
7336,100,1.5,20,qua,6.040000000000001,1.4628738838327793
7336,100,1.5,40,qua,6.090000000000001,0.9205976319760986
7336,100,1.5,60,qua,6.540000000000001,1.972308292331602
7336,100,1.5,80,qua,5.94,1.452583904633395
7336,100,1.5,100,qua,6.790000000000001,1.6815171720800235
7336,100,1.5,1080,qua,9.789999999999997,1.0136567466356645
7336,100,1.5,2060,qua,12.089999999999998,2.9912372022292044
7336,100,1.5,3040,qua,16.589999999999996,3.7613162589710534
7336,100,1.5,4020,qua,21.439999999999998,4.249705872175156
7336,100,1.5,5000,qua,15.539999999999997,2.5475478405713994
8002,100,1.5,1,qua,6.530000000000004,1.8567444627627143
8002,100,1.5,20,qua,5.930000000000004,1.243985530462473
8002,100,1.5,40,qua,6.480000000000004,2.7658633371878665
8002,100,1.5,60,qua,6.230000000000004,2.021756661915573
8002,100,1.5,80,qua,6.280000000000004,1.8466185312619388
8002,100,1.5,100,qua,7.480000000000007,3.1064449134018135
8002,100,1.5,1080,qua,9.780000000000006,2.420743687382041
8002,100,1.5,2060,qua,13.780000000000006,3.627671429443411
8002,100,1.5,3040,qua,14.830000000000007,3.08666486681013
8002,100,1.5,4020,qua,23.630000000000006,3.9783790669065207
8002,100,1.5,5000,qua,18.03000000000001,3.456515586540874
8668,100,1.5,1,qua,6.4699999999999935,1.3883443376914821
8668,100,1.5,20,qua,6.319999999999993,1.61245154965971
8668,100,1.5,40,qua,6.169999999999993,1.107925990308017
8668,100,1.5,60,qua,5.919999999999993,1.1135528725660042
8668,100,1.5,80,qua,6.9699999999999935,1.194780314534852
8668,100,1.5,100,qua,7.019999999999993,2.491987158875422
8668,100,1.5,1080,qua,10.069999999999993,2.342541355024496
8668,100,1.5,2060,qua,13.319999999999993,2.345207879911715
8668,100,1.5,3040,qua,16.419999999999995,2.8266588050205135
8668,100,1.5,4020,qua,21.869999999999994,4.128861828639946
8668,100,1.5,5000,qua,20.419999999999995,2.7
9334,100,1.5,1,qua,6.159999999999997,1.5968719422671311
9334,100,1.5,20,qua,6.509999999999996,1.7965244223221681
9334,100,1.5,40,qua,5.659999999999997,1.61245154965971
9334,100,1.5,60,qua,6.559999999999997,1.6401219466856725
9334,100,1.5,80,qua,6.359999999999997,1.7349351572897473
9334,100,1.5,100,qua,6.459999999999996,1.5033296378372907
9334,100,1.5,1080,qua,9.159999999999997,2.3979157616563596
9334,100,1.5,2060,qua,11.859999999999996,2.694438717061496
9334,100,1.5,3040,qua,17.359999999999992,2.794637722496424
9334,100,1.5,4020,qua,20.25999999999999,2.634387974463898
9334,100,1.5,5000,qua,24.20999999999999,2.9744747435471695
10000,100,1.5,1,qua,6.45,2.3973944189473704
10000,100,1.5,20,qua,6.4,1.4628738838327795
10000,100,1.5,40,qua,6.4,1.5937377450509227
10000,100,1.5,60,qua,6.9,1.5459624833740306
10000,100,1.5,80,qua,6.2,1.4696938456699071
10000,100,1.5,100,qua,6.85,1.6815171720800237
10000,100,1.5,1080,qua,9.9,2.2781571499789037
10000,100,1.5,2060,qua,12.65,2.2197972880423116
10000,100,1.5,3040,qua,15.75,2.843853020111975
10000,100,1.5,4020,qua,19.25,4.526311964502668
10000,100,1.5,5000,qua,26.8,3.0757112998459397
10,100,1.75,1,cmp,1.1499999999999997,0.4330127018922193
15,100,1.75,1,cmp,1.0000000000000004,0.3570714214271425
25,100,1.75,1,cmp,1.45,0.6403124237432849
25,100,1.75,20,cmp,1.85,0.5385164807134504
39,100,1.75,1,cmp,1.7099999999999997,0.5385164807134504
39,100,1.75,20,cmp,1.8099999999999998,0.4
63,100,1.75,1,cmp,1.8199999999999998,0.4974937185533099
63,100,1.75,20,cmp,1.8699999999999999,0.5
63,100,1.75,40,cmp,2.1699999999999995,0.5099019513592784
63,100,1.75,60,cmp,2.3699999999999997,0.6324555320336759
100,100,1.75,1,cmp,2.1,0.4358898943540674
100,100,1.75,20,cmp,2.35,0.5722761571129799
100,100,1.75,40,cmp,2.65,0.7262919523166975
100,100,1.75,60,cmp,2.7,0.5567764362830021
100,100,1.75,80,cmp,3.05,0.6689544080129826
100,100,1.75,100,cmp,3.3,0.714142842854285
158,100,1.75,1,cmp,2.22,0.5099019513592785
158,100,1.75,20,cmp,2.5700000000000003,0.47696960070847283
158,100,1.75,40,cmp,2.5200000000000005,0.6244997998398398
158,100,1.75,60,cmp,2.87,0.8645808232895291
158,100,1.75,80,cmp,3.0700000000000003,0.6538348415311012
158,100,1.75,100,cmp,3.0700000000000003,0.7262919523166976
251,100,1.75,1,cmp,2.5900000000000007,0.6244997998398398
251,100,1.75,20,cmp,2.5900000000000007,0.7
251,100,1.75,40,cmp,2.8400000000000007,0.4769696007084729
251,100,1.75,60,cmp,2.9400000000000004,0.8046738469715541
251,100,1.75,80,cmp,3.0900000000000007,0.8602325267042628
251,100,1.75,100,cmp,3.0400000000000005,0.5894913061275798
398,100,1.75,1,cmp,2.670000000000001,0.4769696007084729
398,100,1.75,20,cmp,2.5700000000000003,0.6689544080129826
398,100,1.75,40,cmp,2.9200000000000004,0.5385164807134503
398,100,1.75,60,cmp,2.87,0.5722761571129797
398,100,1.75,80,cmp,3.4199999999999995,0.9165151389911678
398,100,1.75,100,cmp,3.6699999999999995,1.0136567466356643
630,100,1.75,1,cmp,2.8000000000000007,0.6244997998398397
630,100,1.75,20,cmp,2.7000000000000006,0.5477225575051661
630,100,1.75,40,cmp,3.000000000000001,0.6403124237432849
630,100,1.75,60,cmp,3.2000000000000006,0.5916079783099616
630,100,1.75,80,cmp,3.250000000000001,0.739932429347437
630,100,1.75,100,cmp,3.250000000000001,0.5894913061275798
676,100,1.75,1,cmp,2.6900000000000004,0.5894913061275798
676,100,1.75,20,cmp,2.6400000000000006,0.4898979485566356
676,100,1.75,40,cmp,3.0400000000000005,0.8717797887081347
676,100,1.75,60,cmp,2.9900000000000007,0.5361902647381804
676,100,1.75,80,cmp,3.54,0.714142842854285
676,100,1.75,100,cmp,3.2400000000000007,0.6324555320336759
1000,100,1.75,1,cmp,2.85,0.653834841531101
1000,100,1.75,20,cmp,2.9,0.6244997998398398
1000,100,1.75,40,cmp,3.05,0.4974937185533099
1000,100,1.75,60,cmp,3.3,0.5567764362830021
1000,100,1.75,80,cmp,3.5,0.5916079783099616
1000,100,1.75,100,cmp,3.85,0.852936105461599
1342,100,1.75,1,cmp,2.7299999999999995,0.5722761571129799
1342,100,1.75,20,cmp,2.9799999999999995,0.58309518948453
1342,100,1.75,40,cmp,3.0799999999999996,0.5916079783099616
1342,100,1.75,60,cmp,3.28,0.714142842854285
1342,100,1.75,80,cmp,3.4299999999999997,0.852936105461599
1342,100,1.75,100,cmp,3.4299999999999997,0.7921489758877431
1342,100,1.75,1080,cmp,7.230000000000001,1.5898113095584645
1584,100,1.75,1,cmp,2.8099999999999996,0.7262919523166975
1584,100,1.75,20,cmp,3.2099999999999995,0.8645808232895291
1584,100,1.75,40,cmp,3.0599999999999996,0.8888194417315588
1584,100,1.75,60,cmp,3.1099999999999994,0.4974937185533101
1584,100,1.75,80,cmp,3.2599999999999993,0.7681145747868608
1584,100,1.75,100,cmp,3.5599999999999996,0.8602325267042626
1584,100,1.75,1080,cmp,6.859999999999999,1.2288205727444508
2008,100,1.75,1,cmp,2.5700000000000016,0.4769696007084729
2008,100,1.75,20,cmp,2.9700000000000015,0.49749371855331004
2008,100,1.75,40,cmp,3.0700000000000016,0.5722761571129799
2008,100,1.75,60,cmp,3.0700000000000016,0.7262919523166975
2008,100,1.75,80,cmp,3.370000000000002,0.4974937185533101
2008,100,1.75,100,cmp,3.6700000000000017,0.698212002188447
2008,100,1.75,1080,cmp,9.720000000000004,2.0639767440550294
2511,100,1.75,1,cmp,2.8400000000000007,0.5894913061275798
2511,100,1.75,20,cmp,2.9400000000000004,0.5894913061275798
2511,100,1.75,40,cmp,3.0900000000000007,0.5099019513592784
2511,100,1.75,60,cmp,3.3400000000000007,0.6689544080129827
2511,100,1.75,80,cmp,3.2900000000000005,0.7348469228349535
2511,100,1.75,100,cmp,3.4400000000000004,0.4974937185533101
2511,100,1.75,1080,cmp,8.639999999999997,1.5771810295587503
2511,100,1.75,2060,cmp,9.739999999999998,2.2643983748448506
2674,100,1.75,1,cmp,2.6600000000000024,0.5830951894845301
2674,100,1.75,20,cmp,2.860000000000002,0.48989794855663554
2674,100,1.75,40,cmp,2.8100000000000023,0.6689544080129824
2674,100,1.75,60,cmp,3.460000000000002,0.6782329983125268
2674,100,1.75,80,cmp,3.610000000000002,0.5722761571129799
2674,100,1.75,100,cmp,3.6600000000000024,0.7348469228349533
2674,100,1.75,1080,cmp,7.859999999999999,1.8547236990991407
2674,100,1.75,2060,cmp,8.16,1.445683229480096
3340,100,1.75,1,cmp,3.0000000000000013,0.6633249580710799
3340,100,1.75,20,cmp,2.9500000000000015,0.4769696007084729
3340,100,1.75,40,cmp,2.9000000000000012,0.5567764362830021
3340,100,1.75,60,cmp,3.1500000000000012,0.4974937185533101
3340,100,1.75,80,cmp,3.3500000000000014,0.82915619758885
3340,100,1.75,100,cmp,3.3500000000000014,0.8874119674649424
3340,100,1.75,1080,cmp,10.75,1.9817921182606413
3340,100,1.75,2060,cmp,11.15,1.961504524593303
3340,100,1.75,3040,cmp,13.650000000000002,2.7290108097990378
3981,100,1.75,1,cmp,2.8399999999999976,0.6538348415311009
3981,100,1.75,20,cmp,2.9399999999999977,0.4330127018922193
3981,100,1.75,40,cmp,3.2399999999999975,0.9733961166965893
3981,100,1.75,60,cmp,3.389999999999998,0.812403840463596
3981,100,1.75,80,cmp,3.0899999999999976,0.7681145747868607
3981,100,1.75,100,cmp,3.6899999999999977,0.6708203932499369
3981,100,1.75,1080,cmp,8.789999999999997,1.2409673645990855
3981,100,1.75,2060,cmp,16.339999999999996,2.535251466817444
3981,100,1.75,3040,cmp,10.139999999999997,1.8296174463531985
4006,100,1.75,1,cmp,3.0899999999999976,0.8529361054615991
4006,100,1.75,20,cmp,2.6899999999999977,0.6224949798994366
4006,100,1.75,40,cmp,3.139999999999998,0.8717797887081348
4006,100,1.75,60,cmp,3.1899999999999977,0.4330127018922193
4006,100,1.75,80,cmp,3.5899999999999976,0.7262919523166975
4006,100,1.75,100,cmp,3.539999999999998,0.66332495807108
4006,100,1.75,1080,cmp,8.489999999999998,1.9868316486305526
4006,100,1.75,2060,cmp,18.04,3.0967725134404045
4006,100,1.75,3040,cmp,9.739999999999998,1.98997487421324
4672,100,1.75,1,cmp,2.680000000000001,0.48989794855663565
4672,100,1.75,20,cmp,2.8800000000000012,0.5830951894845301
4672,100,1.75,40,cmp,2.930000000000001,0.6538348415311009
4672,100,1.75,60,cmp,3.1300000000000012,0.5722761571129799
4672,100,1.75,80,cmp,3.430000000000001,0.653834841531101
4672,100,1.75,100,cmp,3.780000000000001,0.806225774829855
4672,100,1.75,1080,cmp,9.180000000000001,2.1656407827707715
4672,100,1.75,2060,cmp,13.48,2.6
4672,100,1.75,3040,cmp,12.930000000000001,2.0068632240389475
4672,100,1.75,4020,cmp,11.88,3.3674916480965473
5338,100,1.75,1,cmp,2.8699999999999974,0.6224949798994366
5338,100,1.75,20,cmp,2.8699999999999974,0.4330127018922193
5338,100,1.75,40,cmp,3.2699999999999974,0.9096702699330126
5338,100,1.75,60,cmp,3.2699999999999974,0.653834841531101
5338,100,1.75,80,cmp,3.3699999999999974,0.6224949798994366
5338,100,1.75,100,cmp,3.5199999999999974,0.99498743710662
5338,100,1.75,1080,cmp,11.02,2.3748684174075834
5338,100,1.75,2060,cmp,11.419999999999998,2.6758176320519302
5338,100,1.75,3040,cmp,19.27,2.920188350089768
5338,100,1.75,4020,cmp,11.27,1.904599695474091
5338,100,1.75,5000,cmp,16.119999999999997,2.7838821814150108
6004,100,1.75,1,cmp,2.910000000000001,0.6689544080129826
6004,100,1.75,20,cmp,2.7600000000000007,0.6
6004,100,1.75,40,cmp,2.810000000000001,0.47696960070847283
6004,100,1.75,60,cmp,3.1100000000000008,0.47696960070847283
6004,100,1.75,80,cmp,3.6100000000000008,0.5722761571129799
6004,100,1.75,100,cmp,3.310000000000001,0.653834841531101
6004,100,1.75,1080,cmp,8.660000000000002,2.0760539492026693
6004,100,1.75,2060,cmp,14.059999999999999,2.364318083507378
6004,100,1.75,3040,cmp,23.759999999999998,3.385262175962151
6004,100,1.75,4020,cmp,16.059999999999995,3.112876483254676
6004,100,1.75,5000,cmp,11.910000000000002,2.7290108097990378
6309,100,1.75,1,cmp,2.8599999999999968,0.804673846971554
6309,100,1.75,20,cmp,2.8599999999999968,0.6689544080129826
6309,100,1.75,40,cmp,3.1099999999999968,0.6782329983125269
6309,100,1.75,60,cmp,3.5599999999999965,0.9630680142129111
6309,100,1.75,80,cmp,3.4599999999999964,0.9205976319760985
6309,100,1.75,100,cmp,3.3599999999999968,0.5894913061275798
6309,100,1.75,1080,cmp,10.609999999999996,2.491987158875422
6309,100,1.75,2060,cmp,14.459999999999997,2.9744747435471695
6309,100,1.75,3040,cmp,22.109999999999992,2.874021572639983
6309,100,1.75,4020,cmp,17.90999999999999,3.5496478698597698
6309,100,1.75,5000,cmp,11.709999999999997,2.9765752132274432
6670,100,1.75,1,cmp,2.799999999999997,0.7416198487095663
6670,100,1.75,20,cmp,2.849999999999997,0.6689544080129827
6670,100,1.75,40,cmp,3.349999999999997,0.5894913061275798
6670,100,1.75,60,cmp,3.2499999999999973,0.5894913061275798
6670,100,1.75,80,cmp,3.199999999999997,0.4358898943540674
6670,100,1.75,100,cmp,3.3999999999999972,0.7000000000000001
6670,100,1.75,1080,cmp,11.0,2.1702534414210706
6670,100,1.75,2060,cmp,12.2,2.6999999999999997
6670,100,1.75,3040,cmp,22.05,3.2996211903792836
6670,100,1.75,4020,cmp,19.35,2.6921181251943613
6670,100,1.75,5000,cmp,12.3,2.16794833886788
7336,100,1.75,1,cmp,2.7400000000000007,0.7681145747868608
7336,100,1.75,20,cmp,2.8900000000000006,0.4330127018922193
7336,100,1.75,40,cmp,2.8400000000000007,0.5099019513592784
